example_type,gene,pathway,series,pt,value,padj
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20024390518665314,0.5608605555974098,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20034071803092957,1.3037057968023125,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20034071803092957,0.5675743274049073,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20083211362361908,0.03460073300503454,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20083211362361908,0.5699738243068111,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20111088454723358,-1.3961373476255516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20111088454723358,0.5482930655746905,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20117463171482086,-0.3201168492960911,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20117463171482086,0.5590584266406615,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20124180614948273,0.6127649396506464,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20124180614948273,0.5422935193949214,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20126143097877502,0.4409174330932927,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20126143097877502,0.5390815359339025,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20150525867938995,-0.7767577110948407,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20150525867938995,0.5410103309623712,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2028779536485672,-1.3961373476255516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2028779536485672,0.5325234433224986,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2028971016407013,1.3327175048561748,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2028971016407013,0.5354899820516733,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20297248661518097,2.0043869892112864,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20297248661518097,0.5373895006010243,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20333459973335266,2.1724800752479103,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20333459973335266,0.5409054004775725,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20373579859733582,2.0584394567954134,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20373579859733582,0.5220937908820241,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20394714176654816,0.9188369755078023,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20394714176654816,0.5431209787423261,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20414303243160248,-1.3961373476255516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20414303243160248,0.558691436763805,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2043372243642807,1.155470878255428,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2043372243642807,0.5597269261983002,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2048317790031433,-0.010442419169779461,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2048317790031433,0.5647272452538112,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20509587228298187,1.4475880838961146,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20509587228298187,0.5502732374596224,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20611289143562317,1.7450442840539147,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20611289143562317,0.5635423574448699,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20619283616542816,1.2325668343275478,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20619283616542816,0.5750868037498987,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20637451112270355,0.6792049780842624,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20637451112270355,0.5706518418073357,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20702996850013733,2.76993639419123,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20702996850013733,0.5907639450143087,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20736081898212433,-0.5354140864465209,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20736081898212433,0.5760200409795457,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20758262276649475,2.717564777553795,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20758262276649475,0.572694319140596,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20814552903175354,1.071012589544492,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20814552903175354,0.5848790249321717,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20839031040668488,0.47350223373578193,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20839031040668488,0.5862595059318925,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20853523910045624,1.5418540636754443,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20853523910045624,0.5847165545858584,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20878882706165314,2.279763802278749,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20878882706165314,0.5725775137509508,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20940826833248138,1.073449385794694,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20940826833248138,0.5698505396344068,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20945030450820923,2.4795746255931266,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20945030450820923,0.5836048693153463,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.20962612330913544,0.12290933864570351,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.20962612330913544,0.5835178627040611,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2097930759191513,1.0032889852871965,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2097930759191513,0.566134217976738,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21020716428756714,-0.4081062759167152,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21020716428756714,0.5836346473025423,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21031557023525238,0.8825156397859448,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21031557023525238,0.5820267746017219,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21074849367141724,0.025952741565358147,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21074849367141724,0.5888520305209395,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21097049117088318,-1.3961373476255516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21097049117088318,0.5855826376157076,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21100734174251556,1.3360763526897672,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21100734174251556,0.5850887227226329,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21199409663677216,0.7387674935023552,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21199409663677216,0.584379973361507,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21205177903175354,1.2385242084662085,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21205177903175354,0.5945263398915032,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21220774948596954,0.9132681340421261,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21220774948596954,0.5983829697746827,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2122257947921753,0.4584746575789176,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2122257947921753,0.599691243061672,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21232876181602478,-1.3961373476255516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21232876181602478,0.5932552298651931,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21253864467144012,1.2897852153033442,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21253864467144012,0.5719146674998267,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2126711905002594,1.7940275609065754,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2126711905002594,0.5647084557118311,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2128588855266571,1.3371256953398698,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2128588855266571,0.549728887927837,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2129991501569748,-0.3638445653128843,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2129991501569748,0.561139948834947,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21314212679862976,1.43286532132501,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21314212679862976,0.5687160839440353,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21349766850471497,-0.5195715810837835,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21349766850471497,0.5658537278477888,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21359752118587494,-1.3961373476255516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21359752118587494,0.5680750885762881,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21386845409870148,1.3984440283418516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21386845409870148,0.570156328199753,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2142796516418457,1.875656715281269,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2142796516418457,0.570882998284216,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21434427797794342,-0.1310225448231292,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21434427797794342,0.5828030892606618,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21449249982833862,1.1636686893306178,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21449249982833862,0.5796420926642716,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2145635336637497,0.8644228034127335,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2145635336637497,0.5898980015372727,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21467198431491852,-1.3961373476255516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21467198431491852,0.6066316136708767,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2146914005279541,0.8826117264656007,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2146914005279541,0.5972120180309873,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21472081542015076,1.351720405761651,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21472081542015076,0.5982773144343013,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21513661742210388,2.893923220747347,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21513661742210388,0.6245304080001534,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2152150273323059,0.8010984469184522,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2152150273323059,0.6313137760241712,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21556931734085083,2.018629128113459,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21556931734085083,0.6305781468381104,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2157333791255951,-0.37532397433663633,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2157333791255951,0.6478591688998439,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21573978662490845,-0.5453290901630845,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21573978662490845,0.6648910687138383,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2160053253173828,0.5132910618339713,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2160053253173828,0.665720562445143,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21616266667842865,0.1496890768070855,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21616266667842865,0.673385490945554,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21617770195007324,0.9711486568896102,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21617770195007324,0.6733854909455541,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21644741296768188,1.3984440283418516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21644741296768188,0.6932327380338872,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21679311990737915,-0.5565073007434799,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21679311990737915,0.703886655940431,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21726413071155548,-1.3961373476255516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21726413071155548,0.701925659809102,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21760551631450653,2.235001489587444,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21760551631450653,0.6949002360129796,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21762146055698395,1.0639898900208948,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21762146055698395,0.706607730406668,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21764278411865234,1.5346867584557315,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21764278411865234,0.6830402982843653,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21771450340747833,0.9718425739603127,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21771450340747833,0.6843248186114853,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21785792708396912,1.3557417760082366,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21785792708396912,0.7078250184096161,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21813645958900452,0.9843720867167786,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21813645958900452,0.7004702865163468,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21819967031478882,0.34072699599823386,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21819967031478882,0.6886580865604526,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2182646095752716,1.9141043255479857,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2182646095752716,0.6799205664782887,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21832308173179626,0.6649502813190058,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21832308173179626,0.677996521915787,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21835432946681976,1.2497537921228554,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21835432946681976,0.6761715806418334,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21845866739749908,-0.4025812918365057,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21845866739749908,0.6793732913777077,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21864961087703705,1.48112404753187,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21864961087703705,0.7003594576413119,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21866072714328766,-0.5508643488585444,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21866072714328766,0.7145738044274728,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21904678642749786,-0.46411177661634134,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21904678642749786,0.7204859445535928,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21926631033420563,0.9307155723610948,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21926631033420563,0.7206304696051935,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21942147612571716,-0.3455423360862844,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21942147612571716,0.7467569641980819,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21972960233688354,2.0293189139281584,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21972960233688354,0.7467569641980819,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.21995402872562408,0.6432345014461381,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.21995402872562408,0.7326690884877242,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22005265951156616,0.4418613658017531,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22005265951156616,0.7293880613511203,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22010019421577454,-0.3984118910220543,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22010019421577454,0.727106804429181,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22011785209178925,1.7789680192800434,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22011785209178925,0.7104171536368638,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2201479822397232,1.8546337108551874,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2201479822397232,0.7058692855929672,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22024598717689514,0.3931587381619483,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22024598717689514,0.7138989623047295,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22052302956581116,1.2838999537420885,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22052302956581116,0.7090585701431302,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2209198772907257,0.19276901638647628,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2209198772907257,0.7158694807891913,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22100065648555756,0.6074997701468131,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22100065648555756,0.7070543151598451,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22117945551872253,0.3470740444337958,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22117945551872253,0.7036825150610874,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2215927541255951,0.9923255902737941,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2215927541255951,0.7003008927124061,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2220434546470642,1.6407902366273521,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2220434546470642,0.6926186168207575,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2220848649740219,-0.6743229840825338,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2220848649740219,0.6899230109004414,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22231599688529968,-0.14439391008283697,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22231599688529968,0.7018560106696188,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2227945327758789,1.803837915764108,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2227945327758789,0.6925183309559998,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2228657603263855,-0.3500386218822183,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2228657603263855,0.6909260856501187,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2231629192829132,2.0223135290339647,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2231629192829132,0.6785443665682555,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.223223477602005,-0.5813584555682453,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.223223477602005,0.6719160288039989,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22329522669315338,0.4990190504393115,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22329522669315338,0.6614245566723929,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22331155836582184,1.7754211840415006,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22331155836582184,0.6493007648962424,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22371573746204376,0.3560175261972454,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22371573746204376,0.6397286969398046,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22408944368362427,-1.3961373476255516,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22408944368362427,0.650878002761894,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.2248326987028122,1.246427480570889,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.2248326987028122,0.6470956880594377,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22507287561893463,1.9801868454250209,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_smoothed,0.22507287561893463,0.646786222293214,
Non-monotonic / biphasic-like,JUNB,TNF-alpha Signaling via NF-kB,expression_raw,0.22516019642353058,0.6489144609730401,
