pseudotime,HBB,MKI67
0.21866072714328766,0.43334171005916855,-0.0677255395870653
0.21904678642749786,0.4319040195357723,-0.053478926497529056
0.21926631033420563,0.4258154010696593,-0.0513847283464958
0.21942147612571716,0.41614781482390767,-0.04739353813723436
0.21972960233688354,0.41777176821666545,-0.03899905268297954
0.21995402872562408,0.4289096293198887,-0.027064645510494322
0.22005265951156616,0.42295467866109054,-0.015983502184624666
0.22010019421577454,0.43591618317670777,0.0003264755869374785
0.22011785209178925,0.4355347973197435,-0.0020748518664289554
0.2201479822397232,0.43549768019686297,-0.008222462545683863
0.22024598717689514,0.4404526930794533,-0.015104452794109532
0.22052302956581116,0.43227684585394327,-0.015104452794109532
0.2209198772907257,0.4235114697475276,-0.010346707315394017
0.22100065648555756,0.4213339631558034,-0.016555166783013837
0.22117945551872253,0.40668304487770396,-0.005860604261898497
0.2215927541255951,0.4058637819833155,-0.008435343046458774
0.2220434546470642,0.4048144401066263,-0.010436507246258884
0.2220848649740219,0.402763417853892,0.007846601453340393
0.22231599688529968,0.40034984098319215,0.009564970479758787
0.2227945327758789,0.4054601431010639,0.017327062649298848
0.2228657603263855,0.39541556935077576,0.028602856442154725
0.2231629192829132,0.41368885045657255,0.034948647860461146
0.223223477602005,0.40887033615483187,0.05234035048942563
0.22329522669315338,0.4078358025719564,0.05857858361654206
0.22331155836582184,0.41947557554941944,0.07536514229378893
0.22371573746204376,0.4154922916325704,0.0892760760065143
0.22408944368362427,0.4121873863595097,0.07765367791861498
0.2248326987028122,0.40574519261083725,0.0777634409920907
0.22507287561893463,0.403962193373833,0.06679333891655174
0.22516019642353058,0.39924962508374245,0.07679354641902292
0.2256125658750534,0.397560508095905,0.07063539369227903
0.2256467342376709,0.399514956835386,0.07441014110148979
0.22572146356105804,0.4084838138136312,0.06753093649248552
0.2260383814573288,0.40630601044726217,0.059459666734923255
0.22644254565238953,0.4285604397070797,0.05945966673492324
0.226930633187294,0.4294733793912654,0.052197248545612945
0.22712549567222595,0.4222243771371434,0.048422292959534
0.2272183895111084,0.4190283298184012,0.04107990937665245
0.22724469006061554,0.4248406460171555,0.03924019434492846
0.2277519702911377,0.41792399331715285,0.035387810793818406
0.22789564728736877,0.4184463598130635,0.0459791539828739
0.22791889309883118,0.40411891955643287,0.05413372578702747
0.2283903807401657,0.3981767175246831,0.0501924368832728
0.2284574806690216,0.4003603802878849,0.056774678645600755
0.22846883535385132,0.4062971135492574,0.048917118456830375
0.2286488115787506,0.40418134622978863,0.0351519587763201
0.22867707908153534,0.41405870141868945,0.041729817906049065
0.22884580492973328,0.40386368828885344,0.04817126004426381
0.2288987636566162,0.40219322751907005,0.04713688450600518
0.22897104918956757,0.3892430600485369,0.04955478676869093
0.2292439341545105,0.3838469639477446,0.06056749376887431
0.22934122383594513,0.3922230731816292,0.07654412505475325
0.22935844957828522,0.3958418594943766,0.06520312968447052
0.22935882210731506,0.3991360618562097,0.06762810923278323
0.2293720543384552,0.3942629460929008,0.07160332077557516
0.22940528392791748,0.39391117682356425,0.08545757724410181
0.22943462431430817,0.38025242945019977,0.06952332232504699
0.2296651303768158,0.3748360157006496,0.07582543809083105
0.229730486869812,0.38087611278060907,0.07136832403017515
0.22993817925453186,0.3822697868047675,0.0761946863515815
0.22997580468654633,0.3817526227430145,0.07619468635158151
0.23016047477722168,0.3830210604036122,0.09178353508442166
0.23048833012580872,0.379369042940256,0.09178353508442166
0.23058626055717468,0.3795372634331363,0.09380321319555797
0.23059771955013275,0.38312897730328793,0.09920695114929665
0.23094089329242706,0.38631919566362255,0.09675395507071735
0.23123012483119965,0.37994732989615604,0.10748407143493145
0.23128622770309448,0.38478218202257203,0.10113580955407049
0.23166754841804504,0.3857651884248149,0.10514762528688698
0.2319820523262024,0.3807255338916128,0.09581200496669255
0.23198693990707397,0.38005350673252986,0.09472513683044209
0.2320082038640976,0.3824656555337852,0.09466968317126231
0.23211193084716797,0.383888951218642,0.09957289041689066
0.23235270380973816,0.37891062250242097,0.11238242946973527
0.23276132345199585,0.38184084344511166,0.10433553897037562
0.2328409105539322,0.37577603543703736,0.10658595275213457
0.2333701252937317,0.3628320317475881,0.10658595275213457
0.23339055478572845,0.37131754682744317,0.10649798055594105
0.23343200981616974,0.37316122506489496,0.09072933979810822
0.23390938341617584,0.3722332792371323,0.08963986945100554
0.23410478234291077,0.370881262734266,0.08201702940899913
0.23460370302200317,0.3529959282343113,0.07878031438770812
0.2349041849374771,0.3607966928933894,0.08785840681992338
0.23548069596290588,0.3671315227071089,0.09438206863059312
0.23581500351428986,0.35221389153382676,0.09595304406699329
0.23586691915988922,0.3409577974413525,0.08918496296001936
0.2359190285205841,0.3411139262698597,0.0805142843050905
0.23595017194747925,0.3443761441882456,0.09268714425014397
0.2360207587480545,0.33640653251203706,0.09728275124786671
0.2361142337322235,0.3479314232635461,0.11660976358084517
0.23612773418426514,0.34509045031979985,0.11660976358084517
0.23613446950912476,0.3457117391607676,0.1226353615065034
0.23624953627586365,0.35296688744022536,0.13158057668185463
0.23636896908283234,0.35809764671630334,0.13405705525674286
0.236464262008667,0.35744432904251855,0.15399700579984615
0.2368745058774948,0.362740579499359,0.15143361629405744
0.23697835206985474,0.35159787107693774,0.1571743307266318
0.23721909523010254,0.3601297565609054,0.17843335541672614
0.23758487403392792,0.3615473298218424,0.17843335541672614
0.23762287199497223,0.3557755449226514,0.16715141239945633
0.23763631284236908,0.3654958403745439,0.1663642316064472
0.23784790933132172,0.36345940827357687,0.1600919011464181
0.2380942404270172,0.3592267905340126,0.16057074142622463
0.23815545439720154,0.35948830226330547,0.1498179621711337
0.23847003281116486,0.34286656571435675,0.15148777430699467
0.23888759315013885,0.3455191552451258,0.1671088948217496
0.23921234905719757,0.34616065266382795,0.16498077475957026
0.23934237658977509,0.3547813295703634,0.16692251902132796
0.23982174694538116,0.35701660321986683,0.16579256555227573
0.2398330271244049,0.3591631057390858,0.17647915038641468
0.24002069234848022,0.3451343831133686,0.16203237451023234
0.2401447892189026,0.35302408885060466,0.176910880823265
0.2401786595582962,0.3546836247623106,0.17028221780300637
