pattern,pt_mid,latent_signal,NES_current,padj_current,NES_weighted,padj_weighted
transient_pulse,0.5939756060838699,-0.1324589676776661,-2.290003999115317,1.910219256371969e-05,-2.294086797269482,1.874844825698414e-05
transient_pulse,0.5959716556072235,-0.13468466216721398,-2.2627960308089965,5.114032889335707e-05,-2.2668303204702402,5.6044196047514595e-05
transient_pulse,0.598046440243721,-0.13660664717882642,-2.1942779953129667,0.0007758503203355377,-2.1981901256640266,0.0007866260192290869
transient_pulse,0.6003068634271622,-0.13830200334643625,-2.212529570001835,0.0011310258073954612,-2.216474240687095,0.0006465419336129481
transient_pulse,0.6028330242633819,-0.13979559708079534,-2.2310534011182894,0.00024727804666120124,-2.2350310975377923,0.00025277311436478346
transient_pulse,0.6055612564086914,-0.1410892559616051,-2.299073321884091,9.989053766115844e-05,-2.3031722895358957,0.00011931369776193925
transient_pulse,0.6085072658061981,-0.1421807480126234,-2.2839577839361347,0.00020881257273612549,-2.2880298024252057,7.491790324586885e-05
transient_pulse,0.6119022907018662,-0.14304916426916683,-2.286980891525726,5.254143379454493e-05,-2.291058299847344,5.254143379454493e-05
transient_pulse,0.6158285541534424,-0.14372201415006453,-2.2522151542454276,0.00015660942955209408,-2.2562305794927577,0.00020881257273612549
transient_pulse,0.6219206821918487,-0.14425937676386813,-2.1872183410692174,0.001109685697821962,-2.1911178849167925,0.0005926634391452025
transient_pulse,0.6339157146215438,-0.1446930925625259,-2.1237330816878024,0.005858643615205158,-2.1275194390518957,0.008950432010456281
mixed_biphasic,0.1773897192031145,-0.01650711195156462,-0.9856826987646992,0.7722772277227723,-0.9995540406258512,0.7623762376237624
mixed_biphasic,0.19579090248048306,0.009402888366466031,0.6856732645717203,0.9900990099009901,0.6834502733026875,0.9900990099009901
mixed_biphasic,0.2108428089618683,0.051943852461690525,1.4782225664864486,0.504950495049505,1.4734300858272542,0.5346534653465347
mixed_biphasic,0.22445784997940063,0.11714145713754605,2.099743559073962,0.045487120123590914,2.092936072417843,0.06865980396013724
mixed_biphasic,0.23808298605680467,0.1868245015670795,2.386099917919198,0.003403592957404901,2.3783640478501105,0.003738372592559482
mixed_biphasic,0.25273283180594447,0.2347997042677041,2.4897558406097793,0.0002692583174755302,2.481683912212285,0.0007650746214419885
mixed_biphasic,0.268777245759964,0.2553642336045217,2.5264461187006875,0.0001785897003664231,2.5182552383590697,0.00015935696340388522
mixed_biphasic,0.2863730906546116,0.25699044202439475,2.4863458059576664,0.0004189719757917567,2.4782849330842107,0.0010129156959936187
mixed_biphasic,0.3065762624144554,0.25206513931710667,2.4718751040267852,0.001109685697821962,2.463861145982463,0.0007650746214419885
mixed_biphasic,0.32948115104436876,0.2425151482897755,2.452396301783914,0.0006896447291871447,2.444445495111469,0.0009698129004194222
mixed_biphasic,0.35470009341835973,0.22698594593670682,2.460070792242437,0.00048426630968138114,2.4520951044405024,0.00047338392069977707
